x y f
-0.5000 -0.7172 -1.5615
-0.4545 -0.7172 -1.4924
-0.4091 -0.7172 -1.4274
-0.3636 -0.7172 -1.3666
-0.3182 -0.7172 -1.3099
-0.2727 -0.7172 -1.2573
-0.2273 -0.7172 -1.2089
-0.1818 -0.7172 -1.1646
-0.1364 -0.7172 -1.1244
-0.0909 -0.7172 -1.0884
-0.0455 -0.7172 -1.0564
0.0000 -0.7172 -1.0287
0.0455 -0.7172 -1.0050
0.0909 -0.7172 -0.9855
0.1364 -0.7172 -0.9701
0.1818 -0.7172 -0.9589
0.2273 -0.7172 -0.9518
0.2727 -0.7172 -0.9488
0.3182 -0.7172 -0.9499
0.3636 -0.7172 -0.9552
0.4091 -0.7172 -0.9646
0.4545 -0.7172 -0.9782
0.5000 -0.7172 -0.9958
0.5455 -0.7172 -1.0177
0.5909 -0.7172 -1.0436
0.6364 -0.7172 -1.0737
0.6818 -0.7172 -1.1079
0.7273 -0.7172 -1.1462
0.7727 -0.7172 -1.1887
0.8182 -0.7172 -1.2353
0.8636 -0.7172 -1.2860
0.9091 -0.7172 -1.3409
0.9545 -0.7172 -1.3999
1.0000 -0.7172 -1.4630
1.0455 -0.7172 -1.5303
1.0909 -0.7172 -1.6017
1.1364 -0.7172 -1.6772
1.1818 -0.7172 -1.7569
1.2273 -0.7172 -1.8407
1.2727 -0.7172 -1.9286
1.3182 -0.7172 -2.0206
1.3636 -0.7172 -2.1168
1.4091 -0.7172 -2.2171
1.4545 -0.7172 -2.3216
1.5000 -0.7172 -2.4302
1.5455 -0.7172 -2.5429
1.5909 -0.7172 -2.6598
1.6364 -0.7172 -2.7807
1.6818 -0.7172 -2.9059
1.7273 -0.7172 -3.0351
1.7727 -0.7172 -3.1685
1.8182 -0.7172 -3.3060
1.8636 -0.7172 -3.4476
1.9091 -0.7172 -3.5934
1.9545 -0.7172 -3.7433
2.0000 -0.7172 -3.8974
2.0455 -0.7172 -4.0555
2.0909 -0.7172 -4.2178
2.1364 -0.7172 -4.3843
2.1818 -0.7172 -4.5548
2.2273 -0.7172 -4.7295
2.2727 -0.7172 -4.9084
2.3182 -0.7172 -5.0913
2.3636 -0.7172 -5.2784
2.4091 -0.7172 -5.4697
2.4545 -0.7172 -5.6650
2.5000 -0.7172 -5.8645
2.5455 -0.7172 -6.0682
2.5909 -0.7172 -6.2759
2.6364 -0.7172 -6.4878
2.6818 -0.7172 -6.7038
2.7273 -0.7172 -6.9240
2.7727 -0.7172 -7.1483
2.8182 -0.7172 -7.3767
2.8636 -0.7172 -7.6092
2.9091 -0.7172 -7.8459
2.9545 -0.7172 -8.0868
3.0000 -0.7172 -8.3317
3.0455 -0.7172 -8.5808
3.0909 -0.7172 -8.8340
3.1364 -0.7172 -9.0913
3.1818 -0.7172 -9.3528
3.2273 -0.7172 -9.6184
3.2727 -0.7172 -9.8882
3.3182 -0.7172 -10.1620
3.3636 -0.7172 -10.4401
3.4091 -0.7172 -10.7222
3.4545 -0.7172 -11.0085
3.5000 -0.7172 -11.2989
-1.0000 -0.6818 -2.5661
-0.9545 -0.6818 -2.4483
-0.9091 -0.6818 -2.3347
-0.8636 -0.6818 -2.2252
-0.8182 -0.6818 -2.1198
-0.7727 -0.6818 -2.0186
-0.7273 -0.6818 -1.9215
-0.6818 -0.6818 -1.8285
-0.6364 -0.6818 -1.7397
-0.5909 -0.6818 -1.6550
-0.5455 -0.6818 -1.5744
-0.5000 -0.6818 -1.4979
-0.4545 -0.6818 -1.4256
-0.4091 -0.6818 -1.3574
-0.3636 -0.6818 -1.2934
-0.3182 -0.6818 -1.2335
-0.2727 -0.6818 -1.1777
-0.2273 -0.6818 -1.1260
-0.1818 -0.6818 -1.0785
-0.1364 -0.6818 -1.0351
-0.0909 -0.6818 -0.9959
-0.0455 -0.6818 -0.9607
0.0000 -0.6818 -0.9298
0.0455 -0.6818 -0.9029
0.0909 -0.6818 -0.8802
0.1364 -0.6818 -0.8616
0.1818 -0.6818 -0.8471
0.2273 -0.6818 -0.8368
0.2727 -0.6818 -0.8306
0.3182 -0.6818 -0.8285
0.3636 -0.6818 -0.8306
0.4091 -0.6818 -0.8368
0.4545 -0.6818 -0.8471
0.5000 -0.6818 -0.8616
0.5455 -0.6818 -0.8802
0.5909 -0.6818 -0.9029
0.6364 -0.6818 -0.9298
0.6818 -0.6818 -0.9607
0.7273 -0.6818 -0.9959
0.7727 -0.6818 -1.0351
0.8182 -0.6818 -1.0785
0.8636 -0.6818 -1.1260
0.9091 -0.6818 -1.1777
0.9545 -0.6818 -1.2335
1.0000 -0.6818 -1.2934
1.0455 -0.6818 -1.3574
1.0909 -0.6818 -1.4256
1.1364 -0.6818 -1.4979
1.1818 -0.6818 -1.5744
1.2273 -0.6818 -1.6550
1.2727 -0.6818 -1.7397
1.3182 -0.6818 -1.8285
1.3636 -0.6818 -1.9215
1.4091 -0.6818 -2.0186
1.4545 -0.6818 -2.1198
1.5000 -0.6818 -2.2252
1.5455 -0.6818 -2.3347
1.5909 -0.6818 -2.4483
1.6364 -0.6818 -2.5661
1.6818 -0.6818 -2.6880
1.7273 -0.6818 -2.8140
1.7727 -0.6818 -2.9442
1.8182 -0.6818 -3.0785
1.8636 -0.6818 -3.2169
1.9091 -0.6818 -3.3595
1.9545 -0.6818 -3.5062
2.0000 -0.6818 -3.6570
2.0455 -0.6818 -3.8120
2.0909 -0.6818 -3.9711
2.1364 -0.6818 -4.1343
2.1818 -0.6818 -4.3017
2.2273 -0.6818 -4.4731
2.2727 -0.6818 -4.6488
2.3182 -0.6818 -4.8285
2.3636 -0.6818 -5.0124
2.4091 -0.6818 -5.2004
2.4545 -0.6818 -5.3926
2.5000 -0.6818 -5.5888
2.5455 -0.6818 -5.7893
2.5909 -0.6818 -5.9938
2.6364 -0.6818 -6.2025
2.6818 -0.6818 -6.4153
2.7273 -0.6818 -6.6322
2.7727 -0.6818 -6.8533
2.8182 -0.6818 -7.0785
2.8636 -0.6818 -7.3079
2.9091 -0.6818 -7.5413
2.9545 -0.6818 -7.7789
3.0000 -0.6818 -8.0207
3.0455 -0.6818 -8.2665
3.0909 -0.6818 -8.5165
3.1364 -0.6818 -8.7707
3.1818 -0.6818 -9.0289
3.2273 -0.6818 -9.2913
3.2727 -0.6818 -9.5579
3.3182 -0.6818 -9.8285
3.3636 -0.6818 -10.1033
3.4091 -0.6818 -10.3822
3.4545 -0.6818 -10.6653
3.5000 -0.6818 -10.9525
-1.0000 -0.6465 -2.5429
-0.9545 -0.6465 -2.4219
-0.9091 -0.6465 -2.3051
-0.8636 -0.6465 -2.1924
-0.8182 -0.6465 -2.0838
-0.7727 -0.6465 -1.9793
-0.7273 -0.6465 -1.8790
-0.6818 -0.6465 -1.7828
-0.6364 -0.6465 -1.6907
-0.5909 -0.6465 -1.6028
-0.5455 -0.6465 -1.5190
-0.5000 -0.6465 -1.4394
-0.4545 -0.6465 -1.3638
-0.4091 -0.6465 -1.2924
-0.3636 -0.6465 -1.2252
-0.3182 -0.6465 -1.1620
-0.2727 -0.6465 -1.1031
-0.2273 -0.6465 -1.0482
-0.1818 -0.6465 -0.9974
-0.1364 -0.6465 -0.9508
-0.0909 -0.6465 -0.9084
-0.0455 -0.6465 -0.8700
0.0000 -0.6465 -0.8358
0.0455 -0.6465 -0.8058
0.0909 -0.6465 -0.7798
0.1364 -0.6465 -0.7580
0.1818 -0.6465 -0.7403
0.2273 -0.6465 -0.7268
0.2727 -0.6465 -0.7174
0.3182 -0.6465 -0.7121
0.3636 -0.6465 -0.7109
0.4091 -0.6465 -0.7139
0.4545 -0.6465 -0.7210
0.5000 -0.6465 -0.7323
0.5455 -0.6465 -0.7477
0.5909 -0.6465 -0.7672
0.6364 -0.6465 -0.7908
0.6818 -0.6465 -0.8186
0.7273 -0.6465 -0.8505
0.7727 -0.6465 -0.8866
0.8182 -0.6465 -0.9267
0.8636 -0.6465 -0.9710
0.9091 -0.6465 -1.0195
0.9545 -0.6465 -1.0721
1.0000 -0.6465 -1.1288
1.0455 -0.6465 -1.1896
1.0909 -0.6465 -1.2546
1.1364 -0.6465 -1.3237
1.1818 -0.6465 -1.3969
1.2273 -0.6465 -1.4743
1.2727 -0.6465 -1.5558
1.3182 -0.6465 -1.6414
1.3636 -0.6465 -1.7311
1.4091 -0.6465 -1.8250
1.4545 -0.6465 -1.9231
1.5000 -0.6465 -2.0252
1.5455 -0.6465 -2.1315
1.5909 -0.6465 -2.2419
1.6364 -0.6465 -2.3565
1.6818 -0.6465 -2.4752
1.7273 -0.6465 -2.5980
1.7727 -0.6465 -2.7250
1.8182 -0.6465 -2.8560
1.8636 -0.6465 -2.9913
1.9091 -0.6465 -3.1306
1.9545 -0.6465 -3.2741
2.0000 -0.6465 -3.4217
2.0455 -0.6465 -3.5734
2.0909 -0.6465 -3.7293
2.1364 -0.6465 -3.8893
2.1818 -0.6465 -4.0535
2.2273 -0.6465 -4.2217
2.2727 -0.6465 -4.3941
2.3182 -0.6465 -4.5707
2.3636 -0.6465 -4.7514
2.4091 -0.6465 -4.9362
2.4545 -0.6465 -5.1251
2.5000 -0.6465 -5.3182
2.5455 -0.6465 -5.5154
2.5909 -0.6465 -5.7167
2.6364 -0.6465 -5.9222
2.6818 -0.6465 -6.1317
2.7273 -0.6465 -6.3455
2.7727 -0.6465 -6.5633
2.8182 -0.6465 -6.7853
2.8636 -0.6465 -7.0115
2.9091 -0.6465 -7.2417
2.9545 -0.6465 -7.4761
3.0000 -0.6465 -7.7146
3.0455 -0.6465 -7.9573
3.0909 -0.6465 -8.2041
3.1364 -0.6465 -8.4550
3.1818 -0.6465 -8.7100
3.2273 -0.6465 -8.9692
3.2727 -0.6465 -9.2325
3.3182 -0.6465 -9.5000
3.3636 -0.6465 -9.7716
3.4091 -0.6465 -10.0473
3.4545 -0.6465 -10.3271
3.5000 -0.6465 -10.6111
-1.0000 -0.6111 -2.5247
-0.9545 -0.6111 -2.4005
-0.9091 -0.6111 -2.2804
-0.8636 -0.6111 -2.1645
-0.8182 -0.6111 -2.0527
-0.7727 -0.6111 -1.9450
-0.7273 -0.6111 -1.8415
-0.6818 -0.6111 -1.7421
-0.6364 -0.6111 -1.6468
-0.5909 -0.6111 -1.5557
-0.5455 -0.6111 -1.4687
-0.5000 -0.6111 -1.3858
-0.4545 -0.6111 -1.3071
-0.4091 -0.6111 -1.2325
-0.3636 -0.6111 -1.1620
-0.3182 -0.6111 -1.0956
-0.2727 -0.6111 -1.0334
-0.2273 -0.6111 -0.9753
-0.1818 -0.6111 -0.9214
-0.1364 -0.6111 -0.8716
-0.0909 -0.6111 -0.8259
-0.0455 -0.6111 -0.7843
0.0000 -0.6111 -0.7469
0.0455 -0.6111 -0.7136
0.0909 -0.6111 -0.6845
0.1364 -0.6111 -0.6594
0.1818 -0.6111 -0.6386
0.2273 -0.6111 -0.6218
0.2727 -0.6111 -0.6092
0.3182 -0.6111 -0.6007
0.3636 -0.6111 -0.5963
0.4091 -0.6111 -0.5961
0.4545 -0.6111 -0.6000
0.5000 -0.6111 -0.6080
0.5455 -0.6111 -0.6202
0.5909 -0.6111 -0.6365
0.6364 -0.6111 -0.6569
0.6818 -0.6111 -0.6815
0.7273 -0.6111 -0.7102
0.7727 -0.6111 -0.7430
0.8182 -0.6111 -0.7800
0.8636 -0.6111 -0.8211
0.9091 -0.6111 -0.8663
0.9545 -0.6111 -0.9156
1.0000 -0.6111 -0.9691
1.0455 -0.6111 -1.0268
1.0909 -0.6111 -1.0885
1.1364 -0.6111 -1.1544
1.1818 -0.6111 -1.2244
1.2273 -0.6111 -1.2986
1.2727 -0.6111 -1.3768
1.3182 -0.6111 -1.4593
1.3636 -0.6111 -1.5458
1.4091 -0.6111 -1.6365
1.4545 -0.6111 -1.7313
1.5000 -0.6111 -1.8302
1.5455 -0.6111 -1.9333
1.5909 -0.6111 -2.0405
1.6364 -0.6111 -2.1519
1.6818 -0.6111 -2.2673
1.7273 -0.6111 -2.3870
1.7727 -0.6111 -2.5107
1.8182 -0.6111 -2.6386
1.8636 -0.6111 -2.7706
1.9091 -0.6111 -2.9067
1.9545 -0.6111 -3.0470
2.0000 -0.6111 -3.1914
2.0455 -0.6111 -3.3399
2.0909 -0.6111 -3.4926
2.1364 -0.6111 -3.6493
2.1818 -0.6111 -3.8103
2.2273 -0.6111 -3.9753
2.2727 -0.6111 -4.1445
2.3182 -0.6111 -4.3179
2.3636 -0.6111 -4.4953
2.4091 -0.6111 -4.6769
2.4545 -0.6111 -4.8626
2.5000 -0.6111 -5.0525
2.5455 -0.6111 -5.2465
2.5909 -0.6111 -5.4446
2.6364 -0.6111 -5.6468
2.6818 -0.6111 -5.8532
2.7273 -0.6111 -6.0637
2.7727 -0.6111 -6.2784
2.8182 -0.6111 -6.4971
2.8636 -0.6111 -6.7201
2.9091 -0.6111 -6.9471
2.9545 -0.6111 -7.1783
3.0000 -0.6111 -7.4136
3.0455 -0.6111 -7.6530
3.0909 -0.6111 -7.8966
3.1364 -0.6111 -8.1443
3.1818 -0.6111 -8.3961
3.2273 -0.6111 -8.6521
3.2727 -0.6111 -8.9122
3.3182 -0.6111 -9.1764
3.3636 -0.6111 -9.4448
3.4091 -0.6111 -9.7173
3.4545 -0.6111 -9.9939
3.5000 -0.6111 -10.2747
-1.0000 -0.5758 -2.5115
-0.9545 -0.5758 -2.3841
-0.9091 -0.5758 -2.2608
-0.8636 -0.5758 -2.1416
-0.8182 -0.5758 -2.0266
-0.7727 -0.5758 -1.9157
-0.7273 -0.5758 -1.8090
-0.6818 -0.5758 -1.7064
-0.6364 -0.5758 -1.6079
-0.5909 -0.5758 -1.5135
-0.5455 -0.5758 -1.4233
-0.5000 -0.5758 -1.3372
-0.4545 -0.5758 -1.2553
-0.4091 -0.5758 -1.1775
-0.3636 -0.5758 -1.1038
-0.3182 -0.5758 -1.0342
-0.2727 -0.5758 -0.9688
-0.2273 -0.5758 -0.9075
-0.1818 -0.5758 -0.8503
-0.1364 -0.5758 -0.7973
-0.0909 -0.5758 -0.7484
-0.0455 -0.5758 -0.7036
0.0000 -0.5758 -0.6630
0.0455 -0.5758 -0.6265
0.0909 -0.5758 -0.5941
0.1364 -0.5758 -0.5659
0.1818 -0.5758 -0.5418
0.2273 -0.5758 -0.5218
0.2727 -0.5758 -0.5060
0.3182 -0.5758 -0.4943
0.3636 -0.5758 -0.4867
0.4091 -0.5758 -0.4832
0.4545 -0.5758 -0.4839
0.5000 -0.5758 -0.4888
0.5455 -0.5758 -0.4977
0.5909 -0.5758 -0.5108
0.6364 -0.5758 -0.5280
0.6818 -0.5758 -0.5494
0.7273 -0.5758 -0.5748
0.7727 -0.5758 -0.6045
0.8182 -0.5758 -0.6382
0.8636 -0.5758 -0.6761
0.9091 -0.5758 -0.7181
0.9545 -0.5758 -0.7642
1.0000 -0.5758 -0.8145
1.0455 -0.5758 -0.8689
1.0909 -0.5758 -0.9275
1.1364 -0.5758 -0.9901
1.1818 -0.5758 -1.0569
1.2273 -0.5758 -1.1279
1.2727 -0.5758 -1.2029
1.3182 -0.5758 -1.2821
1.3636 -0.5758 -1.3655
1.4091 -0.5758 -1.4529
1.4545 -0.5758 -1.5445
1.5000 -0.5758 -1.6403
1.5455 -0.5758 -1.7401
1.5909 -0.5758 -1.8441
1.6364 -0.5758 -1.9522
1.6818 -0.5758 -2.0645
1.7273 -0.5758 -2.1809
1.7727 -0.5758 -2.3014
1.8182 -0.5758 -2.4261
1.8636 -0.5758 -2.5549
1.9091 -0.5758 -2.6878
1.9545 -0.5758 -2.8248
2.0000 -0.5758 -2.9660
2.0455 -0.5758 -3.1113
2.0909 -0.5758 -3.2608
2.1364 -0.5758 -3.4144
2.1818 -0.5758 -3.5721
2.2273 -0.5758 -3.7339
2.2727 -0.5758 -3.8999
2.3182 -0.5758 -4.0700
2.3636 -0.5758 -4.2443
2.4091 -0.5758 -4.4226
2.4545 -0.5758 -4.6051
2.5000 -0.5758 -4.7918
2.5455 -0.5758 -4.9826
2.5909 -0.5758 -5.1775
2.6364 -0.5758 -5.3765
2.6818 -0.5758 -5.5797
2.7273 -0.5758 -5.7870
2.7727 -0.5758 -5.9984
2.8182 -0.5758 -6.2140
2.8636 -0.5758 -6.4337
2.9091 -0.5758 -6.6575
2.9545 -0.5758 -6.8854
3.0000 -0.5758 -7.1175
3.0455 -0.5758 -7.3538
3.0909 -0.5758 -7.5941
3.1364 -0.5758 -7.8386
3.1818 -0.5758 -8.0872
3.2273 -0.5758 -8.3400
3.2727 -0.5758 -8.5969
3.3182 -0.5758 -8.8579
3.3636 -0.5758 -9.1230
3.4091 -0.5758 -9.3923
3.4545 -0.5758 -9.6657
3.5000 -0.5758 -9.9433
-1.0000 -0.5404 -2.5033
-0.9545 -0.5404 -2.3726
-0.9091 -0.5404 -2.2461
-0.8636 -0.5404 -2.1238
-0.8182 -0.5404 -2.0056
-0.7727 -0.5404 -1.8915
-0.7273 -0.5404 -1.7815
-0.6818 -0.5404 -1.6757
-0.6364 -0.5404 -1.5740
-0.5909 -0.5404 -1.4764
-0.5455 -0.5404 -1.3830
-0.5000 -0.5404 -1.2937
-0.4545 -0.5404 -1.2085
-0.4091 -0.5404 -1.1275
-0.3636 -0.5404 -1.0506
-0.3182 -0.5404 -0.9778
-0.2727 -0.5404 -0.9091
-0.2273 -0.5404 -0.8446
-0.1818 -0.5404 -0.7843
-0.1364 -0.5404 -0.7280
-0.0909 -0.5404 -0.6759
-0.0455 -0.5404 -0.6279
0.0000 -0.5404 -0.5841
0.0455 -0.5404 -0.5444
0.0909 -0.5404 -0.5088
0.1364 -0.5404 -0.4773
0.1818 -0.5404 -0.4500
0.2273 -0.5404 -0.4268
0.2727 -0.5404 -0.4078
0.3182 -0.5404 -0.3928
0.3636 -0.5404 -0.3821
0.4091 -0.5404 -0.3754
0.4545 -0.5404 -0.3729
0.5000 -0.5404 -0.3745
0.5455 -0.5404 -0.3802
0.5909 -0.5404 -0.3901
0.6364 -0.5404 -0.4041
0.6818 -0.5404 -0.4222
0.7273 -0.5404 -0.4445
0.7727 -0.5404 -0.4709
0.8182 -0.5404 -0.5014
0.8636 -0.5404 -0.5361
0.9091 -0.5404 -0.5749
0.9545 -0.5404 -0.6178
1.0000 -0.5404 -0.6649
1.0455 -0.5404 -0.7161
1.0909 -0.5404 -0.7714
1.1364 -0.5404 -0.8309
1.1818 -0.5404 -0.8944
1.2273 -0.5404 -0.9622
1.2727 -0.5404 -1.0340
1.3182 -0.5404 -1.1100
1.3636 -0.5404 -1.1901
1.4091 -0.5404 -1.2744
1.4545 -0.5404 -1.3628
1.5000 -0.5404 -1.4553
1.5455 -0.5404 -1.5519
1.5909 -0.5404 -1.6527
1.6364 -0.5404 -1.7576
1.6818 -0.5404 -1.8667
1.7273 -0.5404 -1.9798
1.7727 -0.5404 -2.0972
1.8182 -0.5404 -2.2186
1.8636 -0.5404 -2.3442
1.9091 -0.5404 -2.4739
1.9545 -0.5404 -2.6077
2.0000 -0.5404 -2.7457
2.0455 -0.5404 -2.8878
2.0909 -0.5404 -3.0340
2.1364 -0.5404 -3.1844
2.1818 -0.5404 -3.3389
2.2273 -0.5404 -3.4975
2.2727 -0.5404 -3.6603
2.3182 -0.5404 -3.8272
2.3636 -0.5404 -3.9982
2.4091 -0.5404 -4.1734
2.4545 -0.5404 -4.3527
2.5000 -0.5404 -4.5361
2.5455 -0.5404 -4.7237
2.5909 -0.5404 -4.9153
2.6364 -0.5404 -5.1112
2.6818 -0.5404 -5.3111
2.7273 -0.5404 -5.5152
2.7727 -0.5404 -5.7234
2.8182 -0.5404 -5.9358
2.8636 -0.5404 -6.1523
2.9091 -0.5404 -6.3729
2.9545 -0.5404 -6.5976
3.0000 -0.5404 -6.8265
3.0455 -0.5404 -7.0595
3.0909 -0.5404 -7.2967
3.1364 -0.5404 -7.5379
3.1818 -0.5404 -7.7833
3.2273 -0.5404 -8.0329
3.2727 -0.5404 -8.2866
3.3182 -0.5404 -8.5444
3.3636 -0.5404 -8.8063
3.4091 -0.5404 -9.0724
3.4545 -0.5404 -9.3426
3.5000 -0.5404 -9.6169
-1.0000 -0.5051 -2.5001
-0.9545 -0.5051 -2.3662
-0.9091 -0.5051 -2.2365
-0.8636 -0.5051 -2.1109
-0.8182 -0.5051 -1.9895
-0.7727 -0.5051 -1.8722
-0.7273 -0.5051 -1.7590
-0.6818 -0.5051 -1.6500
-0.6364 -0.5051 -1.5450
-0.5909 -0.5051 -1.4443
-0.5455 -0.5051 -1.3476
-0.5000 -0.5051 -1.2551
-0.4545 -0.5051 -1.1667
-0.4091 -0.5051 -1.0825
-0.3636 -0.5051 -1.0023
-0.3182 -0.5051 -0.9264
-0.2727 -0.5051 -0.8545
-0.2273 -0.5051 -0.7868
-0.1818 -0.5051 -0.7232
-0.1364 -0.5051 -0.6637
-0.0909 -0.5051 -0.6084
-0.0455 -0.5051 -0.5572
0.0000 -0.5051 -0.5102
0.0455 -0.5051 -0.4672
0.0909 -0.5051 -0.4284
0.1364 -0.5051 -0.3938
0.1818 -0.5051 -0.3632
0.2273 -0.5051 -0.3368
0.2727 -0.5051 -0.3146
0.3182 -0.5051 -0.2964
0.3636 -0.5051 -0.2824
0.4091 -0.5051 -0.2725
0.4545 -0.5051 -0.2668
0.5000 -0.5051 -0.2652
0.5455 -0.5051 -0.2677
0.5909 -0.5051 -0.2744
0.6364 -0.5051 -0.2852
0.6818 -0.5051 -0.3001
0.7273 -0.5051 -0.3192
0.7727 -0.5051 -0.3423
0.8182 -0.5051 -0.3697
0.8636 -0.5051 -0.4011
0.9091 -0.5051 -0.4367
0.9545 -0.5051 -0.4764
1.0000 -0.5051 -0.5203
1.0455 -0.5051 -0.5682
1.0909 -0.5051 -0.6203
1.1364 -0.5051 -0.6766
1.1818 -0.5051 -0.7370
1.2273 -0.5051 -0.8015
1.2727 -0.5051 -0.8701
1.3182 -0.5051 -0.9429
1.3636 -0.5051 -1.0198
1.4091 -0.5051 -1.1008
1.4545 -0.5051 -1.1860
1.5000 -0.5051 -1.2753
1.5455 -0.5051 -1.3687
1.5909 -0.5051 -1.4663
1.6364 -0.5051 -1.5680
1.6818 -0.5051 -1.6738
1.7273 -0.5051 -1.7838
1.7727 -0.5051 -1.8979
1.8182 -0.5051 -2.0161
1.8636 -0.5051 -2.1385
1.9091 -0.5051 -2.2650
1.9545 -0.5051 -2.3956
2.0000 -0.5051 -2.5304
2.0455 -0.5051 -2.6692
2.0909 -0.5051 -2.8123
2.1364 -0.5051 -2.9594
2.1818 -0.5051 -3.1107
2.2273 -0.5051 -3.2661
2.2727 -0.5051 -3.4257
2.3182 -0.5051 -3.5894
2.3636 -0.5051 -3.7572
2.4091 -0.5051 -3.9291
2.4545 -0.5051 -4.1052
2.5000 -0.5051 -4.2854
2.5455 -0.5051 -4.4697
2.5909 -0.5051 -4.6582
2.6364 -0.5051 -4.8508
2.6818 -0.5051 -5.0476
2.7273 -0.5051 -5.2484
2.7727 -0.5051 -5.4534
2.8182 -0.5051 -5.6626
2.8636 -0.5051 -5.8759
2.9091 -0.5051 -6.0933
2.9545 -0.5051 -6.3148
3.0000 -0.5051 -6.5405
3.0455 -0.5051 -6.7703
3.0909 -0.5051 -7.0042
3.1364 -0.5051 -7.2422
3.1818 -0.5051 -7.4844
3.2273 -0.5051 -7.7308
3.2727 -0.5051 -7.9812
3.3182 -0.5051 -8.2358
3.3636 -0.5051 -8.4945
3.4091 -0.5051 -8.7574
3.4545 -0.5051 -9.0244
3.5000 -0.5051 -9.2955
-1.0000 -0.4697 -2.5018
-0.9545 -0.4697 -2.3648
-0.9091 -0.4697 -2.2319
-0.8636 -0.4697 -2.1031
-0.8182 -0.4697 -1.9784
-0.7727 -0.4697 -1.8579
-0.7273 -0.4697 -1.7415
-0.6818 -0.4697 -1.6292
-0.6364 -0.4697 -1.5211
-0.5909 -0.4697 -1.4171
-0.5455 -0.4697 -1.3173
-0.5000 -0.4697 -1.2215
-0.4545 -0.4697 -1.1299
-0.4091 -0.4697 -1.0425
-0.3636 -0.4697 -0.9591
-0.3182 -0.4697 -0.8799
-0.2727 -0.4697 -0.8049
-0.2273 -0.4697 -0.7339
-0.1818 -0.4697 -0.6671
-0.1364 -0.4697 -0.6045
-0.0909 -0.4697 -0.5459
-0.0455 -0.4697 -0.4915
0.0000 -0.4697 -0.4412
0.0455 -0.4697 -0.3951
0.0909 -0.4697 -0.3531
0.1364 -0.4697 -0.3152
0.1818 -0.4697 -0.2815
0.2273 -0.4697 -0.2518
0.2727 -0.4697 -0.2264
0.3182 -0.4697 -0.2050
0.3636 -0.4697 -0.1878
0.4091 -0.4697 -0.1747
0.4545 -0.4697 -0.1657
0.5000 -0.4697 -0.1609
0.5455 -0.4697 -0.1602
0.5909 -0.4697 -0.1637
0.6364 -0.4697 -0.1713
0.6818 -0.4697 -0.1830
0.7273 -0.4697 -0.1988
0.7727 -0.4697 -0.2188
0.8182 -0.4697 -0.2429
0.8636 -0.4697 -0.2711
0.9091 -0.4697 -0.3035
0.9545 -0.4697 -0.3400
1.0000 -0.4697 -0.3806
1.0455 -0.4697 -0.4254
1.0909 -0.4697 -0.4743
1.1364 -0.4697 -0.5273
1.1818 -0.4697 -0.5845
1.2273 -0.4697 -0.6458
1.2727 -0.4697 -0.7112
1.3182 -0.4697 -0.7808
1.3636 -0.4697 -0.8545
1.4091 -0.4697 -0.9323
1.4545 -0.4697 -1.0142
1.5000 -0.4697 -1.1003
1.5455 -0.4697 -1.1905
1.5909 -0.4697 -1.2849
1.6364 -0.4697 -1.3834
1.6818 -0.4697 -1.4860
1.7273 -0.4697 -1.5927
1.7727 -0.4697 -1.7036
1.8182 -0.4697 -1.8186
1.8636 -0.4697 -1.9378
1.9091 -0.4697 -2.0611
1.9545 -0.4697 -2.1885
2.0000 -0.4697 -2.3200
2.0455 -0.4697 -2.4557
2.0909 -0.4697 -2.5955
2.1364 -0.4697 -2.7394
2.1818 -0.4697 -2.8875
2.2273 -0.4697 -3.0397
2.2727 -0.4697 -3.1961
2.3182 -0.4697 -3.3565
2.3636 -0.4697 -3.5211
2.4091 -0.4697 -3.6899
2.4545 -0.4697 -3.8627
2.5000 -0.4697 -4.0397
2.5455 -0.4697 -4.2208
2.5909 -0.4697 -4.4061
2.6364 -0.4697 -4.5955
2.6818 -0.4697 -4.7890
2.7273 -0.4697 -4.9867
2.7727 -0.4697 -5.1885
2.8182 -0.4697 -5.3944
2.8636 -0.4697 -5.6045
2.9091 -0.4697 -5.8186
2.9545 -0.4697 -6.0370
3.0000 -0.4697 -6.2594
3.0455 -0.4697 -6.4860
3.0909 -0.4697 -6.7167
3.1364 -0.4697 -6.9516
3.1818 -0.4697 -7.1905
3.2273 -0.4697 -7.4337
3.2727 -0.4697 -7.6809
3.3182 -0.4697 -7.9323
3.3636 -0.4697 -8.1878
3.4091 -0.4697 -8.4474
3.4545 -0.4697 -8.7112
3.5000 -0.4697 -8.9791
-1.0000 -0.4343 -2.5086
-0.9545 -0.4343 -2.3684
-0.9091 -0.4343 -2.2322
-0.8636 -0.4343 -2.1002
-0.8182 -0.4343 -1.9723
-0.7727 -0.4343 -1.8486
-0.7273 -0.4343 -1.7290
-0.6818 -0.4343 -1.6135
-0.6364 -0.4343 -1.5022
-0.5909 -0.4343 -1.3950
-0.5455 -0.4343 -1.2919
-0.5000 -0.4343 -1.1930
-0.4545 -0.4343 -1.0982
-0.4091 -0.4343 -1.0075
-0.3636 -0.4343 -0.9209
-0.3182 -0.4343 -0.8385
-0.2727 -0.4343 -0.7602
-0.2273 -0.4343 -0.6861
-0.1818 -0.4343 -0.6161
-0.1364 -0.4343 -0.5502
-0.0909 -0.4343 -0.4884
-0.0455 -0.4343 -0.4308
0.0000 -0.4343 -0.3773
